#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 04 01 30 999 99.0 99.0  2.00  9.88  6.36  72 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 02 00 999 99.0 99.0  1.84  9.88  5.85  75 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 02 30 999 99.0 99.0  1.81  9.88  5.84  65 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 03 00 999 99.0 99.0  1.71  9.09  5.63  62 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 03 30 999 99.0 99.0  1.85  9.88  5.84  50 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 04 00 999 99.0 99.0  1.75  9.09  5.58  65 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 04 30 999 99.0 99.0  1.77 10.53  5.67  53 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 05 00 999 99.0 99.0  1.92  9.09  5.75  50 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 05 30 999 99.0 99.0  1.98  9.09  5.87  69 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 06 00 999 99.0 99.0  2.00  5.88  5.67  60 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 06 30 999 99.0 99.0  1.99  5.56  5.53  60 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 07 00 999 99.0 99.0  2.21  9.88  6.15  67 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 07 30 999 99.0 99.0  2.11  5.88  5.75  61 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 08 00 999 99.0 99.0  2.19  6.67  5.90  71 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 08 30 999 99.0 99.0  2.12  9.88  5.95  65 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 09 00 999 99.0 99.0  2.09  6.67  5.80  74 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 09 30 999 99.0 99.0  2.30  6.67  6.26  68 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 10 00 999 99.0 99.0  2.25  9.88  5.96  67 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 04 10 30 999 99.0 99.0  2.23  6.25  6.03  67 9999.0 999.0  24.7 999.0 99.0 99.00
